Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Casa Ryda,2024-05-02 10:24:45,00:00:04,Autoplayed: user action: None; ,Nobody_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-05-02 10:23:22,00:00:04,Autoplayed: user action: None; ,Trailer: The Doomsday Cult of Antares de la Luz,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-05-02 10:23:07,00:00:08,Autoplayed: user action: None; ,Trailer: My Next Guest with David Letterman and John Mulaney,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:08,00:00:08,ES (Spain)
Casa Ryda,2024-05-01 12:46:06,01:29:20,Autoplayed: user action: User_Interaction; ,Amanda Knox,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,01:29:24,01:29:24,ES (Spain)
Casa Ryda,2024-04-30 19:12:11,00:00:05,Autoplayed: user action: None; ,Limited Series Trailer: The Asunta Case,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2024-04-24 10:34:04,00:35:37,,Anthracite: Secrets of the Sect: Still on Fire (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:35:37,Not latest view,ES (Spain)
Casa Ryda,2024-04-24 10:33:56,00:00:02,Autoplayed: user action: None; ,Anthracite: Secrets of the Sect: Still on Fire (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:02,Not latest view,ES (Spain)
Casa Ryda,2024-04-22 04:35:11,00:00:20,Autoplayed: user action: None; ,The Talented Mr. Ripley_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:20,00:00:20,ES (Spain)
Casa Ryda,2024-04-20 07:34:33,01:11:32,,RIPLEY: Limited Series: VIII  NARCISSUS (Episode 8),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,01:11:37,01:11:37,ES (Spain)
Casa Ryda,2024-04-20 07:33:25,00:00:11,,RIPLEY: Limited Series: VII  MACABRE ENTERTAINMENT (Episode 7),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:58:39,00:58:39,ES (Spain)
Casa Ryda,2024-04-20 07:33:04,00:00:06,Autoplayed: user action: None; ,Trailer: RIPLEY,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2024-04-19 19:55:30,00:00:27,Autoplayed: user action: None; ,Trailer: Together: Treble Winners: Limited Series,TRAILER,Apple iPhone XS,00:00:27,00:00:27,ES (Spain)
Casa Ryda,2024-04-19 12:08:45,00:08:40,,RIPLEY: Limited Series: VIII  NARCISSUS (Episode 8),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:08:45,Not latest view,ES (Spain)
Casa Ryda,2024-04-19 11:14:19,00:54:17,,RIPLEY: Limited Series: VII  MACABRE ENTERTAINMENT (Episode 7),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:54:23,Not latest view,ES (Spain)
Casa Ryda,2024-04-19 10:18:43,00:55:33,,RIPLEY: Limited Series: VI  SOME HEAVY INSTRUMENT (Episode 6),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:55:38,00:55:38,ES (Spain)
Casa Ryda,2024-04-19 09:22:24,00:56:15,,RIPLEY: Limited Series: V  LUCIO (Episode 5),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:56:20,00:56:20,ES (Spain)
Casa Ryda,2024-04-19 08:31:29,00:40:15,Autoplayed: user action: User_Interaction; ,RIPLEY: Limited Series: IV  LA DOLCE VITA (Episode 4),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:40:21,00:40:21,ES (Spain)
Casa Ryda,2024-04-19 08:00:17,00:31:07,,RIPLEY: Limited Series: III  SOMMERSO (Episode 3),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:45:16,00:45:16,ES (Spain)
Casa Ryda,2024-04-18 15:00:15,00:14:09,,RIPLEY: Limited Series: III  SOMMERSO (Episode 3),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:14:14,Not latest view,ES (Spain)
Casa Ryda,2024-04-18 14:12:28,00:45:01,Autoplayed: user action: User_Interaction; ,RIPLEY: Limited Series: II  SEVEN MERCIES (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:45:07,00:45:07,ES (Spain)
Casa Ryda,2024-04-18 13:15:44,00:45:35,Autoplayed: user action: User_Interaction; ,RIPLEY: Limited Series: I  A HARD MAN TO FIND (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:45:35,00:45:35,ES (Spain)
Casa Ryda,2024-04-18 13:15:09,00:00:01,Autoplayed: user action: None; ,Midsummer Night: Limited Series: Break-ups and Falling in Love (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:01,Not latest view,ES (Spain)
Casa Ryda,2024-04-18 13:14:56,00:00:10,Autoplayed: user action: None; ,Limited Series Clip: Midsummer Night,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:10,00:00:10,ES (Spain)
Casa Ryda,2024-04-18 13:14:23,00:00:27,Autoplayed: user action: None; ,Limited Series Clip: Midsummer Night,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:27,Not latest view,ES (Spain)
Casa Ryda,2024-04-18 13:14:11,00:00:07,Autoplayed: user action: None; ,Limited Series Cliffhanger Clip: Our Living World,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:07,00:00:07,ES (Spain)
Casa Ryda,2024-04-17 09:09:17,00:00:08,Autoplayed: user action: None; ,Teaser 3: RIPLEY,TEASER_TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:08,00:00:08,ES (Spain)
Casa Ryda,2024-04-17 09:08:44,00:00:13,Autoplayed: user action: None; ,Teaser 3: RIPLEY,TEASER_TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:13,Not latest view,ES (Spain)
Casa Ryda,2024-04-17 09:08:27,00:00:06,Autoplayed: user action: None; ,Season 1 Character Intro Clip: Mauvais joueurs,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2024-04-15 10:57:14,00:00:02,Autoplayed: user action: None; ,Anthracite: Secrets of the Sect: Still on Fire (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:03,Not latest view,ES (Spain)
Casa Ryda,2024-04-15 08:06:23,00:29:23,,Baby Reindeer: Limited Series: Episode 7,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:29:28,00:29:28,ES (Spain)
Casa Ryda,2024-04-15 07:35:42,00:30:33,,Baby Reindeer: Limited Series: Episode 6,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:31:56,00:31:56,ES (Spain)
Casa Ryda,2024-04-15 07:35:35,00:00:02,Autoplayed: user action: None; ,Baby Reindeer: Limited Series: Episode 6,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:02,Not latest view,ES (Spain)
Casa Ryda,2024-04-14 19:28:00,00:25:44,,Baby Reindeer: Limited Series: Episode 5,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:25:49,00:25:49,ES (Spain)
Casa Ryda,2024-04-14 18:50:57,00:36:45,Autoplayed: user action: User_Interaction; ,Baby Reindeer: Limited Series: Episode 4,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:42:55,00:42:55,ES (Spain)
Casa Ryda,2024-04-14 09:57:53,00:02:07,,Baby Reindeer: Limited Series: Episode 4,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:02:12,Not latest view,ES (Spain)
Casa Ryda,2024-04-14 09:21:48,00:36:02,,Baby Reindeer: Limited Series: Episode 3,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:36:07,00:36:07,ES (Spain)
Casa Ryda,2024-04-14 08:56:14,00:25:31,,Baby Reindeer: Limited Series: Episode 2,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:25:36,00:25:36,ES (Spain)
Casa Ryda,2024-04-14 08:25:48,00:29:58,,Baby Reindeer: Limited Series: Episode 1,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:29:59,00:29:59,ES (Spain)
Casa Ryda,2024-04-14 08:25:29,00:00:04,Autoplayed: user action: None; ,Season 1 Upper Bound Clip 3: Heartbreak High (Remake),HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-04-14 08:25:18,00:00:05,Autoplayed: user action: None; ,Limited Series Genre Specific Moment Clip: Midsummer Night,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2024-04-14 08:24:40,00:00:04,Autoplayed: user action: None; ,Limited Series Inciting Incident Clip: Baby Reindeer,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-04-13 20:13:12,00:00:11,Autoplayed: user action: None; ,Trailer: Woody Woodpecker Goes to Camp,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:11,00:00:11,ES (Spain)
Casa Ryda,2024-04-13 20:12:27,00:00:05,Autoplayed: user action: None; ,Teaser 3: RIPLEY,TEASER_TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,Not latest view,ES (Spain)
Casa Ryda,2024-04-13 20:10:26,00:00:14,Autoplayed: user action: None; ,Main Character Intro Clip: Anthracite,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:14,00:00:14,ES (Spain)
Casa Ryda,2024-04-13 17:16:13,00:01:19,Autoplayed: user action: None; ,Season 1 High Context Clip: Unlocked: A Jail Experiment,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:01:19,00:01:19,ES (Spain)
Casa Ryda,2024-04-12 20:43:51,00:06:51,,Brooklyn Nine-Nine: Season 1: The Tagger (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:07:06,00:07:06,ES (Spain)
Casa Ryda,2024-04-10 06:45:48,00:00:12,Autoplayed: user action: None; ,What Men Want_hook_03_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:12,00:00:12,ES (Spain)
Casa Ryda,2024-04-10 06:45:30,00:00:05,Autoplayed: user action: None; ,La ermita_hook_05_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2024-04-10 06:44:27,00:00:04,Autoplayed: user action: None; ,Limited Series Main Character Clip 3: The Playlist,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-04-10 06:43:16,00:00:43,Autoplayed: user action: None; ,Limited Series Plot Clip 2: Dear Child,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:43,00:00:43,ES (Spain)
Casa Ryda,2024-04-10 06:42:25,00:00:10,Autoplayed: user action: None; ,Character Intro Clip: Scoop,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:10,00:00:10,ES (Spain)
Casa Ryda,2024-04-09 08:28:51,00:00:09,Autoplayed: user action: None; ,Teaser 2: RIPLEY,TEASER_TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:09,00:00:09,ES (Spain)
Casa Ryda,2024-04-09 08:07:29,00:00:39,Autoplayed: user action: None; ,Dexter: Season 1_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:39,00:00:39,ES (Spain)
Casa Ryda,2024-04-05 11:22:14,00:02:17,Autoplayed: user action: User_Interaction; ,Together: Treble Winners: Limited Series: We are the same. (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:02:17,00:02:17,ES (Spain)
Casa Ryda,2024-04-03 04:42:17,00:00:08,,Together: Treble Winners: Limited Series: We are the same. (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:08,Not latest view,ES (Spain)
Casa Ryda,2024-03-30 17:11:22,00:00:04,Autoplayed: user action: None; ,Seven Years in Tibet_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-03-30 17:10:23,00:00:31,Autoplayed: user action: None; ,Trailer: Dave Attell: Hot Cross Buns,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:31,00:00:31,ES (Spain)
Casa Ryda,2024-03-30 17:09:47,00:00:12,Autoplayed: user action: None; ,Supporting Character Clip 2: The Beautiful Game,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:24,00:00:24,ES (Spain)
Casa Ryda,2024-03-30 17:09:18,00:00:05,Autoplayed: user action: None; ,Seven Years in Tibet_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,Not latest view,ES (Spain)
Casa Ryda,2024-03-30 17:08:43,00:00:20,Autoplayed: user action: None; ,American Underdog: The Kurt Warner Story_hook_01_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:20,00:00:20,ES (Spain)
Casa Ryda,2024-03-30 17:08:14,00:00:27,Autoplayed: user action: None; ,Season 1 Informative Clip: Testament: The Story of Moses,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:27,00:00:27,ES (Spain)
Casa Ryda,2024-03-30 17:07:47,00:00:21,Autoplayed: user action: None; ,Part 1 Moment of High Emotion Clip: Ronja the Robber's Daughter,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:21,00:00:21,ES (Spain)
Casa Ryda,2024-03-30 17:07:11,00:00:12,Autoplayed: user action: None; ,Supporting Character Clip 2: The Beautiful Game,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:12,Not latest view,ES (Spain)
Casa Ryda,2024-03-30 10:56:15,00:00:06,Autoplayed: user action: None; ,Chef_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2024-03-30 10:56:05,00:00:04,Autoplayed: user action: None; ,Moment of High Emotion Clip 2: Rest In Peace,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-03-30 10:55:41,00:00:04,Autoplayed: user action: None; ,American Underdog: The Kurt Warner Story_hook_01_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,Not latest view,ES (Spain)
Casa Ryda,2024-03-30 10:55:22,00:00:04,Autoplayed: user action: None; ,Chef_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,Not latest view,ES (Spain)
Casa Ryda,2024-03-30 10:54:53,00:00:04,Autoplayed: user action: None; ,Entre Tierras: Season 1_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-03-28 18:20:07,00:05:06,,Physical: 100: Season 2: Back Home (Episode 3),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:05:24,00:05:24,ES (Spain)
Casa Ryda,2024-03-28 17:29:53,00:49:47,,Physical: 100: Season 2: Your Number (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:49:42,00:49:42,ES (Spain)
Casa Ryda,2024-03-28 17:29:28,00:00:04,Autoplayed: user action: None; ,Physical: 100: Season 2: Run to the Limit (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-03-28 17:29:16,00:00:07,Autoplayed: user action: None; ,Season 1 Informative Clip: Testament: The Story of Moses,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:07,Not latest view,ES (Spain)
Casa Ryda,2024-03-26 21:22:24,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: The Believers,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-03-26 21:21:33,00:00:16,Autoplayed: user action: None; ,Trailer: Together: Treble Winners: Limited Series,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:25,Not latest view,ES (Spain)
Casa Ryda,2024-03-26 21:21:17,00:00:09,Autoplayed: user action: None; ,Trailer: Together: Treble Winners: Limited Series,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:10,Not latest view,ES (Spain)
Casa Ryda,2024-03-26 21:12:48,00:01:21,Autoplayed: user action: None; ,Clip: Buying Beverly Hills Season 2,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:00,00:00:00,ES (Spain)
Casa Ryda,2024-03-26 13:57:50,00:00:09,Autoplayed: user action: None; ,3 Body Problem: Season 1 Trailer,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:09,00:00:09,ES (Spain)
Casa Ryda,2024-03-26 13:24:40,00:33:00,,3 Body Problem: Season 1: Countdown (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:33:38,00:33:38,ES (Spain)
Casa Ryda,2024-03-26 13:24:29,00:00:07,Autoplayed: user action: None; ,3 Body Problem: Season 1 Trailer,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:07,Not latest view,ES (Spain)
Casa Ryda,2024-03-26 09:19:20,00:00:35,Autoplayed: user action: None; ,Ballers: Season 1_hook_05_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:35,00:00:35,ES (Spain)
Casa Ryda,2024-03-26 09:19:13,00:00:04,Autoplayed: user action: None; ,Season 1 Supporting Character Clip: Dear Child,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-03-26 09:19:03,00:00:05,Autoplayed: user action: None; ,Baywatch_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2024-03-26 09:18:35,00:00:04,Autoplayed: user action: None; ,Clip 4: Shirley,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-03-24 11:32:33,00:00:04,Autoplayed: user action: None; ,Season 1 Main Character Intro Clip 3: Bandidos,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-03-24 11:32:15,00:00:07,Autoplayed: user action: None; ,Season 1 Sensory Clip: Dinner Time Live With David Chang,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:07,00:00:07,ES (Spain)
Casa Ryda,2024-03-24 11:31:37,00:00:22,Autoplayed: user action: None; ,Clip: Buying Beverly Hills Season 2,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:22,Not latest view,ES (Spain)
Casa Ryda,2024-03-24 11:31:17,00:00:04,Autoplayed: user action: None; ,Clip 4: Shirley,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,Not latest view,ES (Spain)
Casa Ryda,2024-03-23 18:26:31,00:32:00,,Buying Beverly Hills: Season 1: Family Dynasty (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:32:05,00:32:05,ES (Spain)
Casa Ryda,2024-03-23 17:26:50,00:50:14,,Buying Beverly Hills: Season 2: Mergers & Separations (Episode 10),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:50:19,00:50:19,ES (Spain)
Casa Ryda,2024-03-23 16:23:27,01:02:58,Autoplayed: user action: User_Interaction; ,Buying Beverly Hills: Season 2: I Don't Want to Lose You (Episode 9),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:41:02,00:41:02,ES (Spain)
Casa Ryda,2024-03-23 15:38:26,00:44:58,,Buying Beverly Hills: Season 2: Breaking News (Episode 8),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:45:03,00:45:03,ES (Spain)
Casa Ryda,2024-03-23 14:43:08,00:48:17,,Buying Beverly Hills: Season 2: No Loyalty (Episode 7),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:43:47,00:43:47,ES (Spain)
Casa Ryda,2024-03-23 13:56:24,00:03:33,,Buying Beverly Hills: Season 2: No Loyalty (Episode 7),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:03:36,Not latest view,ES (Spain)
Casa Ryda,2024-03-23 13:13:35,00:42:46,,Buying Beverly Hills: Season 2: Business Suicide (Episode 6),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:42:49,00:42:49,ES (Spain)
Casa Ryda,2024-03-23 13:10:25,00:03:00,Autoplayed: user action: User_Interaction; ,Buying Beverly Hills: Season 2: Umanskys Always Win (Episode 5),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:44:41,00:44:41,ES (Spain)
Casa Ryda,2024-03-23 13:10:09,00:00:09,Autoplayed: user action: None; ,The Martian,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:09,00:00:09,ES (Spain)
Casa Ryda,2024-03-23 13:09:32,00:00:16,Autoplayed: user action: None; ,Season 2 High Context Clip 2: Physical: 100,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:16,00:00:16,ES (Spain)
Casa Ryda,2024-03-23 13:09:12,00:00:17,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip 2: 3 Body Problem,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:17,00:00:17,ES (Spain)
Casa Ryda,2024-03-23 11:34:54,00:41:38,,Buying Beverly Hills: Season 2: Umanskys Always Win (Episode 5),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:41:42,Not latest view,ES (Spain)
Casa Ryda,2024-03-23 10:50:37,00:44:15,,Buying Beverly Hills: Season 2: Queen of the Valley (Episode 4),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:44:19,00:44:19,ES (Spain)
Casa Ryda,2024-03-23 10:48:32,00:02:02,Autoplayed: user action: User_Interaction; ,Buying Beverly Hills: Season 2: Roasted and Burned (Episode 3),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:47:22,00:47:22,ES (Spain)
Casa Ryda,2024-03-22 20:58:49,00:45:15,,Buying Beverly Hills: Season 2: Roasted and Burned (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:45:30,Not latest view,ES (Spain)
Casa Ryda,2024-03-22 20:58:16,00:00:26,,Buying Beverly Hills: Season 2: Not Everyone's Going to Make It (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:46:49,00:46:49,ES (Spain)
Casa Ryda,2024-03-22 11:03:19,01:07:49,Autoplayed: user action: User_Interaction; ,Buying Beverly Hills: Season 2: Not Everyone's Going to Make It (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:23:41,Not latest view,ES (Spain)
Casa Ryda,2024-03-22 10:14:30,00:48:46,,Buying Beverly Hills: Season 2: Everything Changes (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:48:46,00:48:46,ES (Spain)
Casa Ryda,2024-03-22 10:09:46,00:00:08,Autoplayed: user action: None; ,Buying Beverly Hills: Clip,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:08,00:00:08,ES (Spain)
Casa Ryda,2024-03-22 10:09:23,00:00:15,Autoplayed: user action: None; ,MINDHUNTER (Trailer),TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:15,00:00:15,ES (Spain)
Casa Ryda,2024-03-21 12:34:52,00:41:42,,A Nearly Normal Family: Limited Series: Chapter Three (Episode 3),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:41:47,00:41:47,ES (Spain)
Casa Ryda,2024-03-21 12:01:26,00:33:23,,A Nearly Normal Family: Limited Series: Chapter Two (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:33:28,00:33:28,ES (Spain)
Casa Ryda,2024-03-21 11:11:50,00:49:20,,A Nearly Normal Family: Limited Series: Chapter One (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:48:21,00:48:21,ES (Spain)
Casa Ryda,2024-03-21 11:11:21,00:00:26,Autoplayed: user action: None; ,Limited Series Genre Specific Moment Clip: A Nearly Normal Family,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:26,00:00:26,ES (Spain)
Casa Ryda,2024-03-21 11:11:08,00:00:05,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip: Mano de hierro,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2024-03-21 11:10:43,00:00:18,Autoplayed: user action: None; ,Buying Beverly Hills: Clip,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:18,Not latest view,ES (Spain)
Casa Ryda,2024-03-21 11:10:22,00:00:14,Autoplayed: user action: None; ,3 Body Problem: Season 1 Teaser 4,TEASER_TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:00,00:00:00,ES (Spain)
Casa Ryda,2024-03-20 08:21:25,00:00:05,Autoplayed: user action: None; ,Outlander: Season 1_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2024-03-20 08:20:52,00:00:13,Autoplayed: user action: None; ,Season 6 Supporting Character Clip 2: The Crown,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:13,00:00:13,ES (Spain)
Casa Ryda,2024-03-20 08:20:40,00:00:05,Autoplayed: user action: None; ,Season 1 Plot Clip: Dear Child,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2024-03-20 08:20:22,00:00:10,Autoplayed: user action: None; ,Season 1 Sensory Clip: Five Star Chef,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:10,00:00:10,ES (Spain)
Casa Ryda,2024-03-20 08:20:14,00:00:04,Autoplayed: user action: None; ,Season 1 Sensory Clip: Five Star Chef,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,Not latest view,ES (Spain)
Casa Ryda,2024-03-19 20:20:49,00:01:39,Autoplayed: user action: None; ,Season 2 High Context Clip 4: Physical: 100,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:00,00:00:00,ES (Spain)
Casa Ryda,2024-03-19 20:13:44,00:00:32,Autoplayed: user action: None; ,Season 1 Clip: The Asunta Case,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:32,00:00:32,ES (Spain)
Casa Ryda,2024-03-19 20:12:48,00:00:27,Autoplayed: user action: None; ,Season 1 Teaser: Love is Blind Habibi,TEASER_TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:27,Not latest view,ES (Spain)
